PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
11477119900901,557,6057,51,158,31,74,82,6773
11477836700901,290,3023,51,158,31,103,82,5264
11483987100901,327,3956,65,117,53,85,82,6202
11485011100901,493,6911,22,103,31,72,82,6375
11453139100901,237,6091,46,255,7,32,52,9717
11421068700901,436,2560,46,158,31,41,82,4560
11410630300901,208,7631,4,103,53,94,82,9226
11459379100901,594,441,65,103,69,37,82,556
11456339100901,226,8608,22,158,52,27,82,6489
11399603100901,374,3470,22,158,65,111,82,9295
11471257500901,436,7454,26,65,53,134,82,8779
11479423900901,37,7823,22,65,65,129,82,7565
11365606300901,104,6868,43,152,43,79,88,9547
11378143900901,557,935,51,68,65,129,83,6381
11371071900901,106,8386,22,116,29,72,29,5832
11382956700901,489,8929,91,220,50,17,4,10464
11384089500901,106,8190,51,158,31,74,54,3962
11384147100901,106,2287,12,65,65,111,82,1530
11399660700901,374,1653,49,80,53,85,83,6996
11403071900901,544,2049,51,103,12,95,83,9384
11399635100901,374,6789,37,158,65,111,82,3167
11400313500901,343,5302,62,220,53,85,4,6500
11402099100901,227,6514,51,158,52,27,82,897
11401004700901,594,4631,65,43,53,85,82,6118
11406687900901,106,8933,23,184,46,78,48,8772
11410233500901,104,3558,65,55,46,16,36,572
11416415900901,557,865,49,80,11,33,83,9132
11420940700901,374,502,22,80,65,78,83,199
11446316700901,260,1535,44,158,53,85,108,8820
11463827100901,557,937,51,141,65,111,0,5955
11458035100901,343,5889,51,43,7,32,89,6759
11466758300901,260,902,4,55,46,16,36,1273
11464057500901,557,4726,22,158,2,57,82,2422
11462732700901,104,2653,62,223,26,6,17,9379
11457222300901,374,502,23,117,65,78,83,199
11462841500901,104,3497,49,158,11,33,82,7775
11470073500901,206,7450,49,68,31,74,83,6363
11480332700901,12,6445,18,172,69,131,48,9425
11367974300901,319,4406,28,112,65,129,76,4553
11363910300901,367,7147,22,158,31,74,103,7275
11378745500901,90,7299,44,162,31,74,54,7361
11392716700901,38,4916,49,141,45,120,118,2032
11386380700901,436,7124,51,60,45,120,76,6938
11383801500901,106,4947,85,152,11,33,88,369
11399865500901,436,2560,51,103,2,57,103,2834
11411526300901,138,3485,51,141,69,131,83,8422
11407891100901,389,4944,51,68,11,33,83,6149
11411999900901,202,7434,51,56,29,72,0,3789
11412051100901,33,1147,51,158,65,111,0,925
11411091100901,525,7052,4,212,31,72,0,5200
11407801500901,178,1768,62,31,29,72,48,9416
11411667100901,639,2922,51,68,45,120,83,6700
11411980700901,332,7549,49,246,46,16,73,3893
11407679900901,436,3799,22,68,65,80,83,1766
11419110300901,619,5179,51,212,65,129,54,905
11425881500901,217,8155,51,44,48,82,52,2636
11422534300901,284,1932,51,206,52,27,76,8780
11433964700901,683,8696,49,141,31,134,54,18
11434713500901,237,7001,51,226,38,113,52,3459
11435801500901,581,6179,49,68,65,103,83,2143
11444268700901,183,60,18,137,45,120,48,2790
11436403100901,619,1710,82,103,65,25,82,10256
11448569500901,178,7373,68,280,69,131,48,9376
11465324700901,217,7325,22,44,2,57,52,5692
11463699100901,38,6816,51,158,31,78,82,6842
11465222300901,639,1914,49,212,31,74,54,724
11465331100901,217,7855,51,44,7,32,52,103
11453324700901,349,4421,51,158,31,74,54,10612
11453420700901,349,2780,49,158,31,78,89,7044
11454803100901,318,571,49,212,31,69,54,724
11466425500901,37,812,51,133,31,74,83,1408
11457875100901,396,1770,51,255,11,33,52,1801
11476806300901,38,3290,51,117,31,74,89,368
11478783900901,454,1158,51,68,31,74,83,3497
11477324700901,426,3955,9,141,23,67,83,284
11467635100901,111,5741,46,255,18,102,52,5825
11473036700901,594,2380,68,92,46,16,48,5352
11493939100901,38,289,49,158,31,74,83,6363
11454540700901,581,1781,23,82,50,17,0,1208
11371078300901,106,8190,51,158,2,44,82,8009
11390412700901,58,1662,53,143,65,129,82,2329
11377126300901,104,2151,18,274,46,78,17,5944
11395193500901,202,1505,51,141,45,120,54,3370
11377855900901,544,6885,62,220,53,85,94,4860
11380268700901,437,5776,51,68,31,74,83,8701
11375353500901,227,6422,62,220,50,17,4,8110
11392953500901,557,7376,51,141,65,129,0,3965
11389817500901,227,4963,22,65,7,32,82,9769
11403059100901,544,3768,51,43,12,95,0,28
11367635100901,217,2373,51,44,2,57,52,4620
11396294300901,260,1101,16,44,11,33,52,4840
11391775900901,104,2059,43,228,26,6,17,5944
11403564700901,693,3066,7,43,45,81,89,1988
11413068700901,599,3265,8,125,65,129,8,8757
11419987100901,475,4941,58,113,45,120,66,878
11439820700901,594,3359,62,92,29,72,17,6406
11406265500901,654,181,51,141,31,67,0,9899
11428300700901,106,1769,51,43,50,17,82,8985
11408550300901,594,3819,62,220,65,129,4,5363
11405823900901,599,405,51,141,69,71,83,7042
11430367900901,594,3955,65,18,43,79,24,2661
11419539100901,106,460,49,68,69,131,83,10477
11442508700901,104,8933,51,141,52,27,83,2953
11442822300901,104,6554,28,37,45,100,48,8833
11437439900901,206,810,62,9,31,74,66,6859
11410879900901,38,6088,51,68,45,120,83,9542
11434643100901,12,2569,22,158,69,131,29,5832
11443526300901,557,2253,51,68,65,129,83,5758
11441542300901,140,8024,22,65,46,16,82,8985
11447673500901,106,7804,49,80,29,72,83,6363
11455103900901,489,1732,51,68,31,74,83,7670
11460364700901,227,8933,51,152,11,78,67,1225
11457203100901,374,3153,23,117,65,72,83,7139
11461791900901,278,2156,21,125,11,33,48,702
11453516700901,198,6790,51,158,31,74,103,5882
11454387100901,623,6448,51,68,31,74,83,5026
11459750300901,284,6313,62,92,38,113,48,980
11471033500901,374,134,62,220,53,85,4,7635
11454873500901,587,2365,80,92,52,27,21,1168
11478431900901,483,6716,62,26,45,120,48,5130
11474630300901,227,5743,30,230,18,102,36,8623
11475571100901,104,6466,22,255,46,16,52,5342
11475660700901,104,623,18,280,69,131,48,2790
11488607900901,522,7104,22,158,53,85,82,4548
11471039900901,374,7198,62,220,53,85,4,5363
11471603100901,178,6931,57,158,50,17,103,9361
11492409500901,104,4344,65,98,11,33,14,4246
11364575800901,227,6244,22,274,38,113,82,5718
11361881400901,374,8933,51,256,53,85,82,8703
11394502200901,639,370,51,65,53,85,82,9167
11422598200901,298,4127,49,158,31,25,82,2374
11361388600901,439,3562,75,158,31,74,82,7221
11369574200901,61,3502,22,125,38,113,82,5210
11416499000901,557,1158,14,65,65,129,82,1751
11371641400901,226,6657,51,43,69,53,82,9442
11373529400901,580,7203,22,103,50,94,82,5795
11367551800901,639,290,22,65,31,74,82,11
11372511800901,436,2068,51,65,53,87,82,3431
11424780600901,38,6139,26,14,31,25,82,5493
11396428600901,260,3198,22,103,53,85,82,5653
11419103800901,619,6445,53,158,69,131,82,498
11396972600901,349,3173,46,80,2,57,82,3748
11397203000901,599,2052,4,43,46,16,82,4539
11436959800901,106,4755,65,184,38,113,66,2825
11379225400901,639,8096,22,43,14,99,82,985
11383161400901,492,4339,27,43,31,78,82,9603
11379833400901,202,8909,22,103,2,57,82,985
11427891000901,492,4481,51,150,69,131,82,8137
11385958200901,374,956,44,117,65,111,82,5402
11447711800901,106,8190,51,140,2,44,82,10571
11451743800901,426,8130,46,158,45,120,82,1661
11447750200901,206,2556,51,103,31,74,82,10151
11430643000901,522,7037,75,116,29,72,82,6633
11451142200901,104,4246,51,158,7,32,82,4881
11420703800901,374,7628,22,103,65,111,82,6761
11451750200901,426,2937,22,103,7,32,82,9034
11468012600901,497,7316,4,43,31,74,82,8022
11434227000901,264,8157,65,256,31,74,82,10507
11444787000901,194,3904,51,103,65,111,82,6375
11459775800901,284,7951,22,103,38,113,82,6856
11463244600901,544,8933,57,103,53,85,82,1980
11456921400901,374,6244,49,119,38,113,82,1299
11456934200901,374,8933,49,103,52,27,82,46
11467660600901,629,3962,22,103,53,78,82,6375
11456403000901,585,1191,51,158,69,131,82,4916
11466342200901,120,3384,42,103,31,74,82,2658
11488716600901,367,811,46,103,31,74,82,30
11494214200901,557,6057,51,158,53,85,82,6773
11477926200901,476,4268,28,80,65,129,82,9162
11453132600901,237,4800,51,255,11,78,52,3692
11436403000901,619,1710,58,103,65,96,82,10256
11377420600901,3,4942,75,103,45,53,82,1509
11428351800901,106,460,22,158,69,131,82,4199
11465619000901,236,292,1,103,45,120,82,9982
11468275000901,487,4963,51,116,7,32,82,2374
11469561400901,106,6502,22,75,65,129,82,1724
11478387000901,639,4015,46,140,65,129,82,6576
11467443000901,599,4726,22,141,11,33,82,8621
11816959800901,436,2560,51,158,31,41,82,10571
11365913400901,104,3420,49,158,31,44,83,4040
11366003000901,104,8933,57,141,46,16,82,4873
11364127800901,677,8627,34,134,65,129,58,2474
11365823800901,104,8933,51,27,69,131,39,8736
11363212600901,580,300,51,103,69,131,82,8708
11363129400901,580,1629,51,43,2,57,54,1336
11376863800901,104,7136,75,129,46,16,73,3457
11371046200901,106,8190,49,68,31,74,83,9870
11378143800901,557,935,57,68,65,129,83,3745
11388281400901,594,2313,51,80,46,16,83,4983
11403071800901,544,4618,49,141,43,79,83,5876
11398476600901,106,2642,38,158,50,17,82,442
11399091000901,374,6685,51,117,52,27,54,18
11398214200901,106,6749,57,150,50,17,106,1016
11402227000901,227,910,62,220,50,17,4,10232
11409318200901,197,8946,75,65,12,95,103,6366
11426585400901,205,2220,62,220,53,85,4,2004
11418092600901,599,4164,49,141,69,131,35,7665
11428326200901,106,6034,51,80,29,72,83,10056
11431807800901,278,456,14,141,14,99,89,6917
11435308600901,599,8933,23,116,65,78,83,2418
11449868600901,677,865,22,158,31,111,103,7275
11458316600901,343,5017,62,220,53,85,4,4180
11461894200901,104,8933,37,206,26,6,56,9000
11453887800901,599,8190,57,158,65,44,54,383
11455103800901,489,1732,49,68,31,74,83,7670
11472799800901,594,865,51,141,2,57,76,2040
11470655800901,374,1629,51,117,2,57,54,1336
11471046200901,374,967,62,220,53,85,4,301
11360614200901,619,7818,51,80,31,74,0,4371
11359391800901,349,114,51,158,31,72,83,8992
11359942200901,623,2278,85,27,69,131,52,2121
11366534200901,38,289,51,158,31,72,82,8009
11379007800901,138,572,53,34,26,6,42,770
11378918200901,138,6824,68,140,69,131,82,1372
11378284600901,426,8955,51,68,69,131,83,293
11370457400901,619,6684,49,80,53,44,83,6478
11392723000901,38,6088,49,150,45,120,54,9726
11382777400901,170,5320,22,103,53,85,82,7786
11381113400901,349,3153,51,158,31,72,0,6869
11381139000901,349,3153,22,103,31,72,82,1004
11398028600901,619,6349,42,103,45,120,82,4755
11403167800901,464,214,22,206,52,27,70,2268
11408620600901,522,4890,91,150,50,17,122,7268
11411526200901,138,5346,51,141,69,131,83,6996
11412051000901,33,1147,51,56,11,33,0,925
11412313400901,288,3222,53,256,31,74,82,7608
11413516600901,492,7049,22,158,31,74,103,7761
11426521400901,679,3386,22,158,31,74,82,9734
11429657400901,153,6048,62,152,69,131,88,2991
11447391800901,619,751,14,141,69,53,0,5445
11465657400901,653,599,27,44,2,57,52,2376
11455270200901,619,7818,51,158,31,74,0,7572
11457772600901,178,1393,53,141,65,129,76,2342
11453324600901,349,2719,49,158,31,74,54,1139
11465331000901,217,3507,51,44,7,32,52,4928
11453337400901,349,3956,21,158,31,72,0,4651
11453427000901,349,7089,14,65,31,74,103,9266
11453420600901,349,114,51,88,65,72,83,1711
11480441400901,12,5594,27,43,69,131,12,8923
11494105400901,557,8864,51,80,53,85,83,2089
11485017400901,493,4601,42,103,31,111,82,2768
11486668600901,516,5919,51,103,31,23,82,3118
11360294200901,318,257,22,44,11,134,52,638
11388588600901,522,7832,82,43,14,99,82,4679
11392915000901,557,6957,46,80,46,16,83,4766
11376998200901,104,8933,51,152,48,82,60,9198
11391775800901,104,156,21,228,52,27,17,5944
11403020600901,544,5346,51,158,14,99,82,8978
11411033400901,557,5630,62,220,53,85,4,6749
11385817400901,374,4988,51,117,65,129,54,6679
11373907000901,594,1590,23,152,43,79,62,4845
11370393400901,619,8024,51,103,45,120,82,10395
11426175800901,202,2838,22,126,43,79,82,8985
11412927800901,26,4343,18,284,29,72,48,307
11399769400901,436,6165,51,117,2,57,35,5785
11403827000901,107,4890,91,228,69,131,48,2896
11421062200901,436,2560,22,158,2,57,89,2497
11427814200901,489,8234,51,68,31,74,83,7842
11435724600901,581,7539,28,141,65,103,76,791
11435481400901,599,287,51,116,65,129,76,8767
11429497400901,436,2560,51,65,31,41,66,290
11440863800901,227,8027,51,158,65,129,103,5882
11445388600901,670,205,27,103,65,129,103,6983
11447123000901,581,3276,49,82,50,17,0,9973
11449433400901,594,8348,21,115,46,118,17,7811
11453811000901,599,4934,22,141,43,79,82,10395
11456339000901,226,8292,49,141,52,27,83,5683
11451571000901,38,4356,51,158,31,74,103,582
11475334200901,278,4505,70,125,65,57,48,493
11450246200901,227,677,22,152,43,79,88,6137
11478611000901,333,2329,40,152,11,33,67,2622
11491539000901,278,4429,49,141,69,131,54,9220
11472377400901,580,1149,22,103,31,74,89,7880
11493939000901,38,289,51,158,31,74,83,9550
11490348600901,227,4726,51,117,11,33,35,5201
11417113200901,454,1468,27,103,65,129,82,370
11429100400901,374,8933,51,103,52,27,82,8216
11386188400901,436,1971,51,158,31,134,82,8620
11425068400901,557,865,51,103,31,74,82,7510
11415583600901,227,395,51,158,46,16,82,5791
11417170800901,202,6800,51,103,50,17,82,8056
11408530800901,594,460,22,158,65,111,82,5179
11427967600901,619,3315,51,103,31,37,82,1575
11439769200901,594,8874,51,65,45,120,82,3854
11395218800901,202,7745,44,158,31,74,82,5350
11413094000901,91,4282,89,117,43,79,82,8728
11403654000901,330,2686,22,103,50,17,82,5879
11443692400901,557,829,22,158,31,117,82,6578
11381126000901,349,6058,21,43,31,111,82,4957
11396985200901,349,1307,44,158,53,85,82,5925
11430098800901,580,1149,51,158,65,129,82,7918
11412249200901,120,6516,51,140,45,120,82,10069
11426169200901,202,2713,22,103,46,16,82,2883
11428729200901,439,3702,58,103,31,74,82,7330
11459058800901,594,8954,77,158,69,131,82,4969
11414566000901,343,4136,44,80,11,33,103,9868
11445766000901,669,194,51,140,65,81,82,9764
11436319600901,492,287,37,158,65,129,82,2251
11474265200901,630,1703,27,103,65,121,82,3068
11437548400901,226,4383,16,103,69,131,82,7763
11445740400901,288,476,58,256,31,74,82,3015
11467660400901,629,3962,22,103,45,120,82,6375
11470777200901,374,8647,22,103,2,57,82,6375
11479679600901,65,825,22,103,31,74,82,26
11485017200901,493,4601,43,103,31,72,82,2768
11477030000901,557,4842,65,256,69,131,82,5608
11477676400901,176,441,82,103,29,72,82,556
11477478000901,435,1234,49,158,45,120,82,3598
11479116400901,408,1059,22,65,65,129,82,1004
11485004400901,493,6657,22,43,2,57,82,4259
11364338800901,630,5058,22,103,29,72,82,5795
11385145200901,439,3985,58,103,65,129,82,8585
11425311600901,232,1472,16,55,43,79,82,2141
11429497200901,436,2191,27,65,69,53,82,3737
11445279600901,202,2965,22,75,2,57,82,6530
11453465200901,611,5034,31,103,50,17,82,9982
11455750000901,106,8730,22,65,7,32,82,7565
11453727600901,599,8933,38,138,69,131,82,10114
11405535600901,349,2256,51,158,65,129,82,2374
11392761200901,38,7568,51,158,31,78,82,8954
11469695600901,206,4726,22,103,2,57,82,4794
11359257200901,237,6676,51,255,18,102,52,5227
11364575600901,227,6244,22,274,38,113,82,10395
11380550000901,260,1973,22,117,51,83,89,72
11390457200901,278,4429,51,256,11,33,103,6287
11391871600901,104,4543,22,158,43,79,103,8126
11396134000901,260,6445,62,284,46,16,48,307
11387455600901,580,3420,51,140,31,74,1,964
11396217200901,260,8494,46,103,46,16,82,4355
11391609200901,104,5310,62,206,31,74,13,5723
11387007600901,343,4062,51,141,2,57,54,2327
11402457200901,278,687,62,220,53,85,4,7674
11410994800901,557,5888,51,68,65,111,83,6693
11408895600901,677,865,51,141,31,111,0,4371
11412774000901,12,2553,22,158,11,33,29,5832
11423782000901,104,2306,28,186,29,72,56,1086
11429330800901,374,8150,49,68,31,72,83,7551
11449254000901,594,1001,51,44,29,115,52,9755
11451046000901,104,8933,51,98,31,74,75,1177
11451692400901,557,3184,51,103,31,74,82,4626
11460370800901,227,8933,37,152,46,16,67,3311
11455026800901,487,4136,51,103,11,33,89,9336
11454982000901,487,6957,46,68,69,53,103,9257
11461433200901,278,5888,22,141,14,99,82,6658
11462642800901,104,3420,49,158,31,25,83,4040
11465599600901,333,7019,42,206,43,79,33,621
11473132400901,594,6352,31,220,53,85,94,4860
11474367600901,227,1240,65,274,65,129,14,9048
11468991600901,106,398,51,103,50,17,82,4500
11471871600901,343,456,26,65,53,85,82,6466
11470028400901,206,5677,75,103,31,74,89,7983
11360556400901,492,4449,7,117,65,69,89,5266
11360607600901,619,6445,14,80,43,79,82,498
11372946800901,389,5679,51,141,69,131,0,8732
11369817200901,581,7307,51,65,2,103,83,9585
11385343600901,173,8957,43,103,69,131,82,8585
11404601200901,202,1685,22,65,31,74,82,9769
11397151600901,574,8195,75,140,31,74,103,4031
11412050800901,33,1147,51,141,31,80,0,925
11411596400901,586,1524,89,141,31,12,54,7422
11412863600901,349,555,49,68,14,99,83,1408
11425836400901,194,6445,18,284,45,120,114,7846
11425881200901,217,8155,51,44,48,82,45,2648
11429753200901,370,3728,75,103,31,44,82,6886
11433023600901,330,6785,51,44,46,16,52,4211
11433881200901,454,5308,75,65,31,74,89,5999
11444850800901,217,6899,22,44,7,32,52,5692
11440786800901,185,2867,51,133,65,129,83,8607
11441932400901,31,5340,51,226,38,113,52,3551
11434834800901,349,3956,62,152,48,82,0,9722
11444844400901,217,7313,51,44,2,57,52,10323
11434822000901,349,1069,51,158,45,120,82,9875
11451820400901,688,7373,70,141,69,131,0,7681
11452326000901,217,6899,51,44,29,72,52,4899
11465657200901,653,599,27,44,2,57,52,8409
11461343600901,583,6827,51,120,46,78,76,1517
11466438000901,484,4375,51,140,31,74,82,2381
11466425200901,37,812,51,133,31,74,71,7484
11463660400901,38,3381,51,116,65,129,0,4381
11473273200901,522,7299,22,158,65,129,103,7275
11470169200901,439,1710,42,103,65,129,82,9709
11467986800901,581,5150,53,140,65,117,89,10094
11478406000901,639,1298,49,158,7,32,82,314
11478508400901,217,7313,51,44,2,57,52,824
11473036400901,594,6610,68,92,46,16,48,7987
11359833200901,599,1237,14,256,65,72,103,7557
11381330800901,26,6966,9,254,46,16,72,10499
11373561200901,580,8500,51,158,53,85,66,7061
11395193200901,202,3869,49,158,31,74,54,2438
11412006000901,202,8016,51,68,45,120,83,4837
11408390000901,594,8933,51,152,65,129,75,3241
11410265200901,104,2151,18,263,46,16,17,5944
11413855600901,106,865,49,68,31,74,83,9215
11435724400901,581,7539,23,141,65,103,76,791
11439526000901,594,865,57,60,43,111,76,5025
11406713200901,106,2068,22,103,2,87,82,6375
11397721200901,360,7126,19,141,52,27,28,6882
11407890800901,389,8024,22,65,45,120,103,8456
11397510000901,581,35,22,141,11,33,83,525
11417036400901,333,2613,49,283,43,79,72,8598
11422502000901,367,7638,51,163,2,57,89,4554
11429586800901,436,2560,51,117,2,57,54,3883
11442578800901,104,2817,43,263,29,72,17,5944
11461906800901,104,8933,44,152,52,27,62,7267
11451270000901,427,2519,27,208,65,16,58,7514
11455820400901,106,3497,22,68,31,74,83,9834
11461215600901,227,8234,35,158,46,16,103,5882
11471615600901,178,6411,7,103,31,25,89,9727
11457202800901,374,6103,51,119,38,113,83,4790
11467756400901,581,3161,23,152,43,71,88,111
11480447600901,12,8234,34,158,46,16,103,5882
11475391600901,104,2380,62,186,46,16,56,1086
11498098800901,12,3420,51,96,69,131,83,4766
11493938800901,38,289,51,158,31,74,83,8170
11498866800901,587,1524,53,63,31,74,17,4636
11382450900901,581,8316,75,117,65,78,89,10366
11361420500901,226,8169,51,103,69,131,82,2571
11362444500901,436,1446,51,65,31,25,82,9178
11436409300901,619,8685,51,140,65,111,82,834
11395122900901,364,4430,23,158,53,78,82,1608
11395711700901,484,6582,51,103,50,17,82,727
11363910100901,367,7537,57,158,31,80,82,2374
11360172500901,581,5150,53,158,31,117,82,2536
11401119700901,522,2339,57,140,31,74,82,10414
11412358100901,233,412,57,140,31,74,82,6423
11367186900901,476,8747,22,152,48,82,82,4102
11401004500901,594,5397,65,43,53,85,82,6118
11426521300901,679,3386,23,158,31,74,82,5962
11392761300901,38,7568,51,158,31,78,82,143
11424383700901,104,7624,51,158,46,16,82,9621
11420012500901,439,7029,38,158,31,74,82,3140
11380422100901,589,2444,22,103,65,78,82,9911
11447897300901,206,2556,51,158,11,33,82,1423
11413241300901,581,35,49,158,45,120,82,9329
11439103700901,580,8218,51,65,43,79,82,6761
11448633300901,370,4178,22,103,31,44,82,3363
11429190100901,374,4959,34,88,65,25,82,9876
11429465300901,436,2889,79,158,50,94,82,666
11430604500901,522,2277,53,43,65,129,82,830
11467218900901,349,1307,22,103,53,85,82,6394
11452166100901,586,637,51,116,45,120,82,10392
11467660500901,629,3962,22,103,31,74,82,6375
11477561300901,330,7568,51,158,65,121,82,8954
11460550100901,227,4963,22,103,7,32,82,8252
11457100500901,374,3714,22,117,65,129,82,9419
11478226900901,586,1411,43,103,2,57,82,3015
11459583700901,522,2381,42,103,46,16,82,7189
11476921300901,38,8524,4,43,53,85,82,678
11490118100901,227,740,22,103,31,72,82,10343
11482809300901,463,5527,23,158,11,33,82,5593
11477964500901,23,7458,51,80,45,82,103,1991
11395206100901,202,6483,42,103,31,74,82,8585
11427967700901,619,6349,42,103,45,120,82,6392
11420639700901,374,6559,22,103,53,85,82,6375
11425068500901,557,865,51,103,31,111,82,7510
11464863700901,138,3825,22,158,50,17,82,3075
11473938900901,677,5214,22,103,69,131,82,9530
11494214100901,557,6057,51,158,53,85,82,8248
11470502100901,493,8737,51,158,31,74,82,402
11364466900901,227,8933,51,103,31,78,14,7959
11360908500901,106,3591,53,234,29,72,90,4793
11364735700901,227,5434,49,274,38,113,54,4819
11368972500901,26,465,18,284,29,72,48,1507
11378143700901,557,935,57,68,65,129,83,9542
11369094100901,599,2865,51,117,65,129,20,7806
11377772500901,544,4480,51,68,65,129,83,4894
11382982100901,489,2425,53,65,65,129,82,5329
11397823700901,489,4645,51,150,50,81,0,3965
11406950100901,206,1587,64,141,31,74,0,2532
11424927700901,557,865,22,158,31,111,103,672
11425753300901,320,6859,51,104,18,32,90,783
11426508500901,233,180,49,80,31,74,54,8483
11424070100901,104,7126,70,228,52,27,48,2844
11429100500901,374,8933,57,103,52,27,82,8216
11440946900901,227,262,22,103,52,27,103,9841
11442252500901,104,8427,18,280,52,27,48,6248
11454982100901,487,6957,51,68,69,53,82,5414
11462310100901,104,3694,89,228,14,99,48,2936
11458316500901,343,6569,62,220,53,85,4,4180
11457202900901,374,4905,51,141,11,33,89,7135
11455820500901,106,3497,51,68,31,74,83,3916
11456210900901,475,755,14,210,73,133,66,878
11473132500901,594,6889,62,220,53,85,4,7799
11474898900901,227,7261,53,158,65,129,103,1125
11471046100901,374,1057,62,220,53,85,4,4432
11474354900901,227,2663,51,141,7,32,83,8335
11508908500901,544,2049,51,43,12,95,35,6051
11367583700901,639,35,51,133,31,78,83,4274
11359353300901,349,7147,22,158,31,25,103,7275
11369817300901,581,7307,22,65,2,57,83,9585
11379225300901,639,8096,51,43,14,99,82,10395
11395302100901,258,4544,53,264,69,131,118,8251
11395698900901,37,2327,82,141,8,94,0,5964
11395212500901,202,8740,22,103,51,83,82,3934
11404134100901,639,1080,75,43,45,53,89,3858
11404230100901,217,4750,51,44,45,120,52,2022
11397510100901,581,7307,49,68,2,57,83,6363
11411526100901,138,5346,49,141,69,131,83,6996
11434834900901,349,5258,51,117,65,25,0,4067
11435801300901,581,7307,44,65,65,103,83,9968
11445414100901,258,3663,51,140,31,111,103,9413
11440786900901,185,2867,51,133,65,129,83,6538
11438335700901,436,2560,75,140,31,41,89,2497
11452326100901,217,6899,22,44,29,72,52,3991
11454924500901,564,3138,22,43,7,32,82,7888
11456498900901,139,5254,22,255,18,102,52,9599
11463673300901,38,2099,51,68,65,129,83,4658
11455161300901,492,8868,22,158,65,129,82,9843
11478508500901,217,7313,51,44,2,57,52,2022
11473298900901,522,1141,49,117,65,129,89,3593
11486540500901,178,1280,53,31,23,67,48,3895
11489836500901,185,2867,51,117,53,94,83,8607
11369766100901,581,1781,51,82,50,17,0,8776
11386630100901,178,6411,7,126,31,25,89,9727
11386022100901,374,502,22,80,65,78,83,2481
11391775700901,104,1524,21,228,52,27,17,5944
11392716500901,38,2252,51,141,45,120,118,734
11384306900901,106,3162,14,158,31,111,89,7739
11394854100901,333,5121,62,115,46,16,17,555
11408473300901,594,3359,89,92,29,72,17,6406
11411596500901,586,1524,89,141,50,17,54,7422
11408748500901,575,4460,53,68,31,74,83,4593
11410265300901,104,2151,18,263,46,78,17,5944
11407775700901,153,8160,32,274,2,57,88,2991
11398002900901,619,1326,51,65,65,78,0,1596
11440498900901,677,865,51,140,31,111,83,9132
11403065300901,544,5237,51,141,43,79,83,1113
11445222100901,364,3956,82,140,65,72,89,10631
11456274900901,604,5609,27,98,46,16,6,10044
11466431700901,484,7118,26,140,31,74,103,1639
11456262100901,439,4460,49,68,31,74,83,4593
11464953300901,138,2151,28,92,53,85,42,2703
11450034900901,185,8866,51,158,31,23,103,8600
11447858900901,206,731,57,158,31,74,82,314
11471615700901,178,6411,7,103,31,74,89,9727
11466482900901,669,4469,51,117,45,33,83,4305
11482214100901,581,2653,9,92,23,67,111,9404
11468454100901,489,4645,49,103,50,81,83,4410
11475314900901,278,8578,21,274,65,44,23,2607
11480332500901,12,1991,18,184,29,72,48,6248
11367410700901,586,637,51,140,31,74,82,1137
11396012300901,28,5166,82,103,31,74,82,4504
11383173900901,492,6223,75,9,31,74,82,1834
11365375500901,104,366,22,103,7,32,82,7307
